Frame,Sub_Frame,Fx1,Fy1,Fz1,Fx2,Fy2,Fz2,MFrame,X_LA,Y_LA,Z_LA,X_RA,Y_RA,Z_RA,X_LP,Y_LP,Z_LP,X_RP,Y_RP,Z_RP
14,8,17.8079,-13.4978,-169.999,13.1247,12.7448,-945.131,139,473.862244,1291.194946,654.011292,141.041138,1259.866333,646.009705,449.704529,1472.162354,733.144043,172.512909,1500.017334,748.85376
14,9,18.2334,-13.3113,-169.369,13.5137,12.3821,-945.213,140,473.504639,1287.973389,653.386353,140.559357,1256.290405,644.952332,449.386169,1467.874878,734.654907,172.221619,1495.251953,750.587341
15,0,17.7052,-13.039,-170.888,14.0737,12.346,-945.004,141,473.447357,1284.408325,652.856018,140.178543,1252.585693,643.830322,449.01001,1463.400146,736.307129,171.905838,1490.235474,752.35437
15,1,17.8419,-13.3281,-170.365,13.7833,12.5013,-945.837,142,473.211456,1280.855469,652.378845,139.933563,1248.90918,642.674561,448.591736,1458.763306,738.11615,171.55191,1484.976562,754.13385
15,2,18.3193,-13.5869,-169.73,14.0295,12.9445,-947.497,143,472.946472,1277.265015,652.041992,139.456558,1244.793091,641.621826,448.135803,1454.008179,740.087646,171.089096,1479.543457,755.976379
15,3,17.9492,-12.8037,-169.191,14.111,12.7685,-947.067,144,472.664124,1273.557129,651.802612,139.264236,1240.704224,640.560303,447.63855,1449.120483,742.101685,170.588272,1473.921021,757.76239
15,4,17.9637,-12.7742,-169.536,14.2253,13.1661,-947.24,145,471.994934,1269.903442,651.685303,138.814667,1236.243286,639.694824,447.132812,1444.143066,744.207397,170.066467,1468.202759,759.531372
15,5,18.0221,-12.6584,-171.099,14.1656,12.9614,-947.724,146,471.631012,1265.689331,651.959045,138.519836,1231.91394,638.914429,446.738464,1438.964111,746.269714,169.575867,1462.415649,761.222107
15,6,17.8028,-12.9248,-172.158,14.1752,13.0767,-948.995,147,471.327637,1261.534302,652.016357,138.125595,1227.302734,638.383423,446.395599,1433.65564,748.419739,169.188248,1456.65625,763.045044
15,7,17.7561,-12.7327,-170.995,13.925,13.4228,-947.785,148,471.069305,1257.354248,652.278137,137.951019,1222.897827,637.938599,445.96286,1428.140625,750.47583,168.799377,1450.692505,764.907776
15,8,17.6424,-12.975,-172.028,14.0872,13.5679,-948.188,149,470.826447,1253.234497,652.639099,137.84491,1218.508423,637.630371,445.633301,1422.616211,752.523499,168.485077,1444.765625,767.005737
15,9,17.882,-13.0374,-172.026,13.9075,13.5348,-948.061,150,470.700714,1249.172485,653.140198,137.896759,1214.179565,637.500183,445.196289,1417.118164,754.641541,168.209229,1438.819458,769.259033
16,0,17.9732,-12.6615,-171.961,14.1217,13.9517,-948.308,151,470.598785,1245.143555,653.891724,138.070053,1209.919678,637.502441,444.85614,1411.765015,756.861511,167.937286,1432.88916,771.69342
16,1,17.3471,-12.9973,-172.543,14.0752,13.8542,-947.63,152,470.429901,1241.132568,654.559937,138.272385,1205.597656,637.769104,444.648041,1406.690918,759.253479,167.757614,1427.163452,774.324707
16,2,17.9219,-12.8612,-172.672,13.9769,13.8872,-947.469,153,470.369324,1237.164185,655.263916,138.484573,1201.3573,638.179932,444.550201,1401.835083,761.808655,167.688232,1421.54248,777.039795
16,3,17.6643,-12.7386,-171.06,14.2625,14.0209,-947.623,154,470.230682,1233.472046,656.614685,138.668839,1197.13208,638.845398,444.637878,1397.105103,764.405518,167.707703,1416.085571,779.891785
16,4,17.6066,-12.4237,-171.292,14.282,13.5843,-948.401,155,470.076263,1229.779541,657.805786,138.928375,1193.13562,639.781799,444.793243,1392.409912,767.075867,167.796143,1410.890503,782.880554
16,5,17.8069,-12.6923,-171.716,14.357,13.4562,-948.229,156,470.044952,1225.914429,659.317871,139.125916,1188.973389,641.077271,444.92688,1387.668457,769.720825,167.949081,1405.866577,785.930847
16,6,18.2269,-12.801,-171.346,14.3013,12.9966,-947.874,157,470.122253,1222.082886,660.810486,139.54451,1185.132202,642.588928,445.000916,1382.852783,772.3797,168.081131,1400.914673,789.088257
16,7,17.9613,-12.3595,-173.443,14.0474,13.5359,-948.249,158,470.381195,1218.2052,662.588501,139.920242,1181.192017,644.37146,444.932739,1378.062378,775.194763,168.038712,1396.133423,792.484985
16,8,17.7751,-12.4124,-172.9,14.5618,13.7398,-950.114,159,470.440186,1214.38916,664.619995,140.243301,1177.213013,646.403748,444.815338,1373.374634,778.192017,168.037308,1391.398804,795.919739
16,9,18.053,-12.2961,-171.502,14.3832,13.8433,-949.191,160,470.638916,1210.363159,666.730896,140.422531,1173.037354,648.720154,444.656982,1368.789185,781.500183,167.882553,1386.720337,799.453613
17,0,17.9332,-12.3038,-171.964,14.798,13.9734,-949.779,161,470.63855,1206.515015,669.136047,140.776718,1169.132568,651.217712,444.600983,1364.355591,785.074463,167.841125,1382.150391,803.000366
17,1,17.5872,-12.2,-172.572,14.5341,14.3411,-949.687,162,470.671722,1202.546631,671.778259,141.085754,1165.333374,653.978271,444.700348,1360.194702,788.905823,167.886856,1377.718872,806.710388
17,2,17.2583,-12.2139,-171.79,14.6713,14.1459,-950.189,163,470.780853,1198.775513,674.651367,141.304489,1161.501587,656.988525,444.966827,1356.045166,792.762817,168.08194,1373.409668,810.471313
17,3,17.9845,-11.7295,-171.6,14.8045,13.6445,-948.414,164,470.572784,1195.234009,677.648621,141.609421,1157.898926,660.195129,445.30011,1351.890625,796.66394,168.3311,1369.225098,814.425415
17,4,18.1983,-11.8097,-172.477,15.0016,14.0027,-949.154,165,470.787201,1191.261719,680.644226,141.669739,1153.880981,663.666199,445.640991,1347.727905,800.46405,168.643341,1365.207153,818.577881
17,5,17.72,-12.5208,-172.825,14.5862,14.7656,-950.483,166,471.097839,1187.288818,683.844788,141.797623,1150.083008,667.3927,445.98877,1343.528809,804.141968,168.985168,1361.279541,822.867859
17,6,17.5762,-12.4899,-173.147,14.714,14.621,-949.642,167,471.267914,1183.447266,687.189453,141.936996,1146.416138,671.457703,446.298126,1339.402832,807.848694,169.381531,1357.437622,827.290527
17,7,17.4127,-12.1503,-173.351,14.982,14.0156,-951.047,168,471.52771,1179.533203,690.663818,142.152695,1142.863525,675.766113,446.687622,1335.368042,811.613708,169.819046,1353.718872,831.843811
17,8,17.6445,-12.3417,-172.221,14.5383,14.2014,-952.124,169,471.724487,1175.689331,694.404907,142.444626,1139.497437,680.279785,447.02774,1331.456787,815.567017,170.286331,1350.031738,836.500793
17,9,17.7033,-12.5107,-173.423,14.3934,14.1828,-951.564,170,471.870819,1171.987549,698.352417,142.714096,1136.060059,685.046326,447.471039,1327.709961,819.858032,170.742752,1346.460205,841.3703
18,0,17.8148,-12.1997,-172.729,14.0553,14.2906,-950.227,171,471.894714,1168.277832,702.591858,143.016769,1132.770264,690.02356,447.874329,1324.057861,824.410156,171.190399,1342.822632,846.356995
18,1,17.8773,-12.0491,-172.2,14.4734,13.9388,-950.558,172,471.847351,1164.569214,707.244141,143.314484,1129.329102,695.181152,448.356506,1320.404663,829.268677,171.58168,1339.265381,851.549805
18,2,17.6959,-11.9225,-172.133,14.7224,14.1213,-950.841,173,471.673859,1161.05603,712.067261,143.529633,1125.856567,700.628296,448.804321,1316.846069,834.375732,171.998657,1335.845459,856.975159
18,3,17.7267,-11.7843,-172.133,14.5749,13.9603,-950.414,174,471.498108,1157.526733,717.226257,143.795731,1122.47583,706.294067,449.237152,1313.318604,839.700684,172.424637,1332.474854,862.537781
18,4,17.444,-11.7253,-171.693,14.7522,13.7472,-951.926,175,471.306488,1154.113525,722.541809,144.15686,1119.104614,712.197449,449.656708,1309.728638,845.159424,172.840973,1329.19104,868.220947
18,5,17.5692,-11.7565,-171.007,14.7714,13.9535,-949.925,176,471.187714,1150.651367,728.151917,144.570114,1115.826782,718.407654,450.080994,1306.243408,850.809448,173.300278,1326.074585,874.082703
18,6,17.3771,-11.2783,-172.483,14.8316,13.886,-950.61,177,471.148651,1147.27478,733.945374,145.043915,1112.593384,724.904907,450.532684,1302.865112,856.585144,173.77536,1323.039062,880.09137
18,7,17.6264,-11.6513,-173.724,14.8438,14.6119,-950.875,178,471.112854,1143.891357,739.984863,145.498901,1109.403809,731.737183,450.986694,1299.516724,862.476868,174.220749,1319.991821,886.234253
18,8,17.853,-11.9487,-171.728,14.7028,14.5126,-950.747,179,471.147461,1140.497314,746.289429,145.906357,1106.31189,738.772949,451.460419,1296.277344,868.48822,174.727249,1317.092163,892.602234
18,9,17.7316,-11.7274,-172.408,15.1811,14.1225,-951.666,180,471.22998,1137.13916,752.738586,146.175079,1103.234741,746.00293,451.960571,1293.04834,874.583496,175.201569,1314.135254,899.082336
19,0,17.5114,-11.7804,-172.385,15.4898,14.5033,-951.747,181,471.419189,1133.737915,759.307739,146.369873,1100.067261,753.455566,452.441559,1289.816284,880.833801,175.67395,1311.18103,905.739868
19,1,17.4697,-11.8834,-172.9,15.5244,14.3316,-952.589,182,471.600311,1130.401245,766.2052,146.521164,1096.931763,761.091858,452.898163,1286.606934,887.307556,176.156219,1308.36853,912.641052
19,2,17.4315,-11.6782,-172.732,15.6448,14.2727,-951.655,183,471.784943,1126.911621,773.068787,146.641418,1093.772339,769.044983,453.277985,1283.393188,893.888428,176.605286,1305.551025,919.622742
19,3,17.383,-11.514,-172.371,15.6431,14.5156,-950.101,184,472.008392,1123.547974,780.404358,146.786896,1090.575806,777.217896,453.700378,1280.265015,900.783813,177.096878,1302.885742,926.755066
19,4,17.6736,-11.3736,-171.878,15.5899,14.4854,-951.373,185,472.183258,1120.26001,788.130554,146.944153,1087.371582,785.667664,454.116577,1277.196655,907.830383,177.552597,1300.269775,933.964233
19,5,17.5923,-11.2744,-171.042,15.3058,14.8389,-952.589,186,472.354523,1116.853882,796.046997,147.127258,1084.082031,794.314575,454.574219,1274.2771,915.094238,178.033508,1297.720947,941.199768
19,6,17.6382,-11.6684,-171.022,15.5656,14.6708,-950.351,187,472.505524,1113.274292,804.271729,147.312897,1080.79834,803.189819,455.085724,1271.387451,922.479248,178.529755,1295.165771,948.458435
19,7,17.7327,-11.764,-172.074,15.2127,14.873,-950.375,188,472.778107,1109.614868,812.756287,147.502213,1077.438599,812.126282,455.681305,1268.523193,930.001587,179.054306,1292.708374,955.84021
19,8,17.7078,-11.5389,-172.018,14.96,14.5814,-951.625,189,472.989716,1105.945679,821.432434,147.661728,1074.009766,821.237244,456.220795,1265.519043,937.51178,179.525238,1290.167969,963.253113
19,9,17.3965,-11.5256,-172.24,15.1218,14.6657,-951.338,190,473.306946,1102.114746,830.3349,147.794403,1070.546265,830.465759,456.742615,1262.475708,945.036804,180.045883,1287.629883,970.713318
20,0,17.403,-11.4964,-172.165,15.3157,14.7696,-951.5,191,473.721008,1098.216431,839.286011,147.952133,1067.090454,839.72052,457.238464,1259.359619,952.639099,180.565872,1285.108154,978.285461
20,1,17.4939,-11.2263,-171.108,14.9257,14.8921,-951.997,192,474.261108,1094.16394,848.285339,148.143021,1063.537842,849.200928,457.648315,1256.163696,960.259033,181.04953,1282.525879,985.896606
20,2,17.4359,-11.2048,-172.04,14.7565,14.8401,-952.528,193,474.633087,1090.243164,857.443298,148.350281,1059.980957,858.710083,458.045715,1253.140625,968.12085,181.526398,1279.968018,993.542969
20,3,17.2693,-11.2512,-172.012,14.8899,14.975,-952.472,194,474.906586,1086.280029,866.88147,148.509384,1056.390869,868.384338,458.496826,1250.165894,976.111023,181.988586,1277.389038,1001.264709
20,4,17.4621,-11.5566,-171.952,15.2244,14.8251,-952.438,195,475.165527,1082.384888,876.424133,148.743301,1052.801636,878.153564,458.962769,1247.313599,984.186523,182.45813,1274.781006,1009.00647
20,5,17.3951,-10.9167,-171.215,14.9334,15.1095,-955.222,196,475.386108,1078.480957,886.178223,148.938873,1049.176392,888.007324,459.554962,1244.513306,992.308411,182.973969,1272.219849,1016.822815
20,6,17.4827,-11.0522,-171.346,14.6671,14.7291,-955.256,197,475.658051,1074.543457,896.095581,149.178375,1045.432373,897.934509,460.184418,1241.715942,1000.371704,183.547623,1269.650024,1024.6698
20,7,17.2415,-10.9351,-172.579,15.3579,14.6834,-953.362,198,475.98291,1070.541504,905.911499,149.41597,1041.680908,907.921387,460.745178,1238.792603,1008.306396,184.036453,1267.043579,1032.575073
20,8,17.4145,-11.1925,-171.24,15.3056,14.7229,-955.88,199,476.334259,1066.571533,915.714722,149.75441,1037.862549,917.903992,461.231049,1235.778442,1016.123047,184.522522,1264.459106,1040.494751
20,9,16.9366,-11.1478,-171.454,15.0027,15.0339,-954.361,200,476.946899,1062.382812,925.28595,150.057388,1034.008545,927.885315,461.63385,1232.612061,1023.963806,184.957565,1261.792114,1048.314575
21,0,17.0023,-10.9356,-171.287,15.3867,15.3618,-955.356,201,477.433472,1058.543701,934.751831,150.489548,1030.163452,937.766602,461.960052,1229.404297,1031.832397,185.313858,1259.039917,1055.967407
21,1,17.0497,-10.8601,-169.622,15.5524,14.9623,-956.836,202,478.173889,1054.261719,944.108948,150.868011,1026.116821,947.667297,462.261383,1226.196533,1039.789062,185.628342,1256.220337,1063.491943
21,2,17.1629,-11.1097,-171.445,15.5375,15.5057,-956.353,203,478.770264,1050.352417,953.462524,151.34552,1022.142029,957.447327,462.596893,1223.059082,1047.821655,185.940598,1253.379639,1070.90332
21,3,17.1456,-10.8314,-170.934,15.9065,15.4302,-956.341,204,479.325897,1046.400635,962.877197,151.880661,1018.205383,967.094727,462.910187,1219.980103,1055.832886,186.150223,1250.455811,1078.209839
21,4,17.0205,-10.5708,-171.86,15.9433,15.5966,-956.962,205,479.880402,1042.369995,972.339783,152.37204,1014.274353,976.627808,463.187225,1216.989136,1063.643677,186.399811,1247.557129,1085.565186
21,5,16.8495,-10.9385,-171.546,15.9697,15.6083,-958.548,206,480.268097,1038.438354,981.823853,152.873154,1010.343567,986.114563,463.434113,1214.049316,1071.320801,186.582428,1244.600464,1092.900879
21,6,17.0413,-10.8117,-172.132,16.1275,15.9769,-957.701,207,480.46225,1034.535156,991.302551,153.308823,1006.469604,995.538574,463.692444,1211.109253,1078.727051,186.75145,1241.625977,1100.235962
21,7,16.7901,-10.7573,-171.579,15.8888,16.1333,-959.045,208,480.660095,1030.602661,1000.685547,153.691193,1002.462036,1004.884094,463.957397,1208.174561,1085.965454,187.046738,1238.167114,1107.238159
21,8,16.9455,-10.6086,-171.255,15.8276,16.1119,-959.967,209,480.901001,1026.734375,1009.870178,154.087387,998.486328,1014.173889,464.198242,1205.155151,1092.98938,187.279343,1235.163208,1114.294434
21,9,16.9613,-10.7256,-170.933,15.8456,16.4694,-960.834,210,481.059387,1022.917175,1018.893372,154.349213,994.434143,1023.341187,464.46405,1202.102661,1099.89856,187.493195,1232.084839,1120.980835
22,0,16.618,-10.7614,-169.698,15.8687,16.4481,-958.832,211,481.418182,1019.184937,1027.622803,154.508331,990.215332,1032.388794,464.647919,1199.045654,1106.720581,187.721161,1229.033691,1127.457397
22,1,16.3822,-10.3519,-171.622,15.685,16.526,-959.899,212,481.858093,1015.501831,1036.077881,154.770432,986.044006,1041.177979,464.901001,1196.013794,1113.453247,187.820526,1226.266357,1133.76123
22,2,16.2004,-10.5206,-171.826,15.3613,16.5456,-960.709,213,482.394318,1011.759521,1044.347778,155.077682,981.979919,1049.640625,465.096161,1193.032715,1120.049683,187.951462,1222.795044,1139.450073
22,3,16.5791,-10.5032,-171.18,15.5138,16.4358,-962.266,214,482.886078,1008.135803,1052.408325,155.318756,977.739929,1057.88501,465.184845,1190.082764,1126.513306,187.988602,1219.62561,1145.087769
22,4,16.6341,-10.1154,-170.317,15.647,16.4127,-962.033,215,483.377502,1004.46167,1060.373657,155.808289,973.749695,1065.791992,465.240082,1187.191406,1132.666138,187.927628,1216.372314,1150.581787
22,5,15.5363,-10.1065,-170.434,15.7317,16.4051,-962.773,216,483.850922,1000.824341,1068.146362,156.183472,969.639282,1073.452759,465.237793,1184.25647,1138.445923,187.839584,1213.096069,1155.870117
22,6,16.1845,-10.2324,-171.675,15.4176,16.4734,-963.708,217,484.223175,997.242126,1075.623535,156.727127,965.714783,1080.827515,465.232849,1181.273193,1143.925659,187.771332,1209.88562,1161.026611
22,7,15.9448,-10.4053,-171.069,15.7084,16.7656,-963.136,218,484.56366,993.633789,1082.816406,157.226242,961.812317,1088.001831,465.290436,1178.36853,1149.009888,187.738068,1206.721924,1165.980835
22,8,16.1735,-9.99272,-171.604,15.5947,16.5263,-964.268,219,484.944061,990.025452,1089.670044,157.76059,957.932007,1094.953125,465.328857,1175.296143,1153.767822,187.720993,1203.551025,1170.703491
22,9,15.9541,-10.0408,-170.301,16.2243,16.72,-965.301,220,485.292938,986.399353,1096.16626,158.175781,954.016602,1101.645142,465.397491,1172.291992,1158.174194,187.750916,1200.47229,1175.098999
23,0,16.2895,-9.66197,-170.703,15.8798,16.9131,-965.902,221,485.685516,982.786072,1102.338135,158.567764,950.132874,1108.02417,465.451202,1169.283203,1162.282104,187.787766,1197.350708,1179.080566
23,1,15.9386,-9.75955,-171.586,15.9641,16.9927,-965.44,222,486.108002,979.205688,1108.105591,158.882568,946.198242,1114.068115,465.660248,1166.33606,1166.100464,187.860916,1194.297852,1182.636719
23,2,15.5409,-9.95251,-169.275,16.2245,16.7739,-967.452,223,486.510406,975.678833,1113.463745,159.235962,942.375305,1119.711182,465.761108,1163.384399,1169.617798,187.947357,1191.207764,1185.757935
23,3,16.1063,-9.61251,-169.439,16.4867,17.3234,-967.938,224,486.89505,972.148743,1118.495361,159.571228,938.718018,1124.917358,465.987885,1160.406006,1172.75,187.900574,1188.317383,1188.644531
23,4,16.1403,-9.82363,-170.333,16.2359,17.3064,-967.479,225,487.187531,968.715881,1123.12439,159.868912,935.018738,1129.710815,466.088989,1157.39502,1175.586304,188.114319,1185.179565,1190.977051
23,5,15.5153,-9.89535,-171.229,16.3565,16.8251,-968.113,226,487.391144,965.395752,1127.287109,160.190414,931.431396,1134.051392,466.246399,1154.478394,1178.061035,188.186035,1182.271973,1193.137085
23,6,15.6028,-9.89719,-170.669,16.5378,17.3147,-969.3,227,487.537598,962.143005,1131.093018,160.414505,927.818359,1137.984375,466.304413,1151.62561,1180.164551,188.228714,1179.356079,1194.862305
23,7,15.3961,-9.9367,-169.042,16.4946,17.3832,-969.531,228,487.663727,958.960876,1134.43103,160.724152,924.431641,1141.396606,466.298065,1148.811279,1181.893311,188.093567,1176.601929,1196.325439
23,8,15.63,-9.60699,-169.141,16.6541,17.6601,-970.269,229,487.774353,955.841492,1137.379761,161.017807,921.142212,1144.367798,466.25058,1146.093262,1183.301392,188.028961,1173.91272,1197.348877
23,9,15.5917,-9.86471,-168.076,16.5639,17.7711,-968.122,230,487.924194,952.906555,1139.8302,161.396698,918.087158,1146.942627,466.184631,1143.592041,1184.280029,188.005737,1171.076904,1197.826172
24,0,15.4465,-9.38466,-168.832,16.7393,17.7383,-970.342,231,488.05484,950.134216,1141.806152,161.61377,914.970886,1149.149048,466.126099,1141.17395,1184.827881,187.763489,1168.672974,1198.202881
24,1,15.2354,-9.7746,-169.21,16.1596,17.9154,-969.671,232,488.206024,947.45929,1143.362427,161.878098,912.062927,1150.793213,466.015625,1138.850708,1184.983276,187.741272,1166.068848,1197.976562
